"name","address","addressUrl","email","phone","website2","hoursOfOperation","website"
"mk-airsoft-middletown","Roosevelt Boulevard Middletown OH 45044","https://www.google.com/maps/search/?api=1&query=Roosevelt+Boulevard+Middletown+OH+45044","","513-435-8838","linkpop.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","https://linkpop.com/mkairsoft"
"mk-airsoft-willard-field","","","","","","[]",
"ohio-valley-airsoft","2200 Union Street Bellaire OH 43906","https://www.google.com/maps/search/?api=1&query=2200+Union+Street+Bellaire+OH+43906","Ohiovalleyairsoft@gmail.com","740-325-1172","ohiovalleyairsoft.com","[{""day"":""Sunday"",""time"":""2:00pm -\n\t\t\t\t8:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t11:00pm""}]","http://www.ohiovalleyairsoft.com/"
"parkers-airsoft-field","Clover Road Bethel OH 45106","https://www.google.com/maps/search/?api=1&query=Clover+Road+Bethel+OH+45106","Larryboyd4545@gmail.com","859-308-7255","parkersairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t9:00pm""}]","http://parkersairsoft.com/"
"patriots-ridge-airsoft","US Route 68 Bellefontaine OH 43311","https://www.google.com/maps/search/?api=1&query=US+Route+68+Bellefontaine+OH+43311","patriotsridgeairsoft@gmail.com","","patriotsridgeairso.wixsite.com","[]","https://patriotsridgeairso.wixsite.com/my-site"
"sektor7","7300 Industrial Pkwy Dr Lorain OH 44053","https://www.google.com/maps/search/?api=1&query=7300+Industrial+Pkwy+Dr+Lorain+OH+44053","","216-307-7716","","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]",
"splatter-park","5560 County Road 109 Mount Gilead OH 43338","https://www.google.com/maps/search/?api=1&query=5560+County+Road+109+Mount+Gilead+OH+43338","","419-946-4964","splatterpark.com","[]","http://www.splatterpark.com/airsoft-info.html"
"war-den-airsoft","8430 Fort Laurens Road Northwest Strasburg OH 44680","https://www.google.com/maps/search/?api=1&query=8430+Fort+Laurens+Road+Northwest+Strasburg+OH+44680","contact@theairsoftden.com","330-556-0121","theairsoftden.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://www.theairsoftden.com/"
"trenches-warfare","Lake Road West Ashtabula OH 44004","https://www.google.com/maps/search/?api=1&query=Lake+Road+West+Ashtabula+OH+44004","Clevelandnation440@icloud.com","440-812-4348","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]",
"underground-wars","102 East Main Street Newark OH 43055","https://www.google.com/maps/search/?api=1&query=102+East+Main+Street+Newark+OH+43055","","614-495-7974","facebook.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t8:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t8:00pm""}]","http://www.facebook.com/undergroundwars"
"woodland","Reedsville OH 45772","https://www.google.com/maps/search/?api=1&query=+Reedsville+OH+45772","","","","[]",
"10-8-tactical","5551 NW 5th St Oklahoma City OK 73127","https://www.google.com/maps/search/?api=1&query=5551+NW+5th+St+Oklahoma+City+OK+73127","sean@10-8TacticalOK.com","405-594-2458","10-8tacticalok.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://www.10-8tacticalok.com/"
"airsoft-tulsa-indoor-field","6323 E 41st St Tulsa OK 74135","https://www.google.com/maps/search/?api=1&query=6323+E+41st+St+Tulsa+OK+74135","customerservice@airsofttulsa.com","918-938-6421","airsofttulsa.com","[{""day"":""Sunday"",""time"":""2:00pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""6:00pm -\n\t\t\t\t9:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""}]","http://www.airsofttulsa.com/"
"airsoft-tulsa-outdoor-field","3720 S 273rd E Ave Broken Arrow OK 74014","https://www.google.com/maps/search/?api=1&query=3720+S+273rd+E+Ave+Broken+Arrow+OK+74014","customerservice@airsofttulsa.com","","airsofttulsa.com","[]","https://www.airsofttulsa.com/"
"blue-river-airsoft","13296 Dairy Rd Milburn OK 73450","https://www.google.com/maps/search/?api=1&query=13296+Dairy+Rd+Milburn+OK+73450","terrylbrewer@hotmail.com","580-916-0933","","[]",
"d-day-adventure-park","66800 E 175th Rd Wyandotte OK 74370","https://www.google.com/maps/search/?api=1&query=66800+E+175th+Rd+Wyandotte+OK+74370","ddayparkairsoft@gmail.com","918-666-3411","ddaypark.com","[]","http://www.ddaypark.com/"
"jtc-tactical","U.S. 75 Beggs OK 74421","https://www.google.com/maps/search/?api=1&query=U.S.+75+Beggs+OK+74421","jtc.airsoft@yahoo.com","918-752-4168","jtctactical.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://www.jtctactical.com/"
"lykos-airsoft","Southeast 104th Street Choctaw OK 73020","https://www.google.com/maps/search/?api=1&query=Southeast+104th+Street+Choctaw+OK+73020","Info@lykosairsoft.com","","LykosAirsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://lykosairsoft.com/"
"mahle-yabofa-itibi-falowa-airsoft-battle-ground","354 North East 10th Ada OK 74820","https://www.google.com/maps/search/?api=1&query=354+North+East+10th+Ada+OK+74820","Luckyjac13@gmail.com","580-320-4042","","[]",
"milsim-air","Poteau OK","https://www.google.com/maps/search/?api=1&query=+Poteau+OK","rakdostorres@gmail.com","918-413-4903","milsim-air.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Friday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t6:00pm""}]","https://milsim-air.com/"
"t1-airsoft-outdoor","8000 N I- 35 Service Rd Oklahoma City OK 73131","https://www.google.com/maps/search/?api=1&query=8000+N+I-+35+Service+Rd+Oklahoma+City+OK+73131","admin@t1airsoft.com","405-686-6006","t1airsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","http://www.t1airsoft.com/"
"t1-airsoft-outdoor-field","North I- 35 Service Road Oklahoma City OK 73131","https://www.google.com/maps/search/?api=1&query=North+I-+35+Service+Road+Oklahoma+City+OK+73131","","405-600-4631","t1airsoft.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t5:00pm""}]","http://www.t1airsoft.com/"
"t1-airsoft-outdoor-field","North I- 35 Service Road Oklahoma City OK 73131","https://www.google.com/maps/search/?api=1&query=North+I-+35+Service+Road+Oklahoma+City+OK+73131","","405-600-4631","t1airsoft.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t5:00pm""}]","http://www.t1airsoft.com/"
"action-acres-airsoft","10381 S. Mulino Rd Canby OR 97013","https://www.google.com/maps/search/?api=1&query=10381+S.+Mulino+Rd+Canby+OR+97013","info@actionacrespb.com","503-266-5733","actionacresairsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","http://www.actionacresairsoft.com/"
"airsoft-10","9585 Southwest Washington Square Road Portland OR 97223","https://www.google.com/maps/search/?api=1&query=9585+Southwest+Washington+Square+Road+Portland+OR+97223","","","","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Tuesday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t10:00pm""}]",
"applegate-airsoft","Applegate OR 97530","https://www.google.com/maps/search/?api=1&query=+Applegate+OR+97530","","","","[]",
"camp-rr","61635 NW Agaard Rd Gales Creek OR 97117","https://www.google.com/maps/search/?api=1&query=61635+NW+Agaard+Rd+Gales+Creek+OR+97117","tim@camprandr.com","503-357-1600","camprandr.com","[{""day"":""Sunday"",""time"":""8:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""8:00am -\n\t\t\t\t4:00pm""}]","http://www.camprandr.com/"
"cv-paintball-and-airsoft-field","13000 Finlay Road Silverton OR 97381","https://www.google.com/maps/search/?api=1&query=13000+Finlay+Road+Silverton+OR+97381","","503-999-2027","cvpaintballfield.wix.com","[]","http://cvpaintballfield.wix.com/cvpaintballfield"
"gold-hill-airsoft","Gold Hills OR 97525","https://www.google.com/maps/search/?api=1&query=+Gold+Hills+OR+97525","","541-660-7795","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:30am -\n\t\t\t\t4:00pm""}]",
"oregon-airsoft-arena-and-tactical-store","1600 N.E. 25th Ave Suite A Hillsboro OR 97124","https://www.google.com/maps/search/?api=1&query=1600+N.E.+25th+Ave+Suite+A+Hillsboro+OR+97124","ctloaa@gmail.com","503-985-8326","oregon-airsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:30pm""},{""day"":""Monday"",""time"":""10:00am -\n\t\t\t\t5:30pm""},{""day"":""Tuesday"",""time"":""10:00am -\n\t\t\t\t8:30pm""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t8:30pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t1:12am""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t8:30pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t8:30pm""}]","http://www.oregon-airsoft.com/"
"peak-airsoft","921 SE Armour Rd Bend OR 97702","https://www.google.com/maps/search/?api=1&query=921+SE+Armour+Rd+Bend+OR+97702","info@peakairsoft.com","541-389-5640","peakairsoft.com","[{""day"":""Sunday"",""time"":""12:30pm -\n\t\t\t\t5:30pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""3:00pm -\n\t\t\t\t6:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""3:00pm -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""12:30pm -\n\t\t\t\t5:30pm""}]","http://peakairsoft.com/"
"rickety-roths","Christmas Valley OR 97641","https://www.google.com/maps/search/?api=1&query=+Christmas+Valley+OR+97641","ricketyroths@gmail.com","541-576-9221","","[{""day"":""Sunday"",""time"":""4:00pm -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]",
"rogue-eta","3880 Kirtland Road Central Point OR 97502","https://www.google.com/maps/search/?api=1&query=3880+Kirtland+Road+Central+Point+OR+97502","roguevalleyeta@gmail.com","","","[{""day"":""Sunday"",""time"":""2:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""6:00pm -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t12:00am""}]",
"splat-action-paintball","32155 S Grimm Rd Molalla OR 97038","https://www.google.com/maps/search/?api=1&query=32155+S+Grimm+Rd+Molalla+OR+97038","","503-829-7311","splataction.com","[]","http://www.splataction.com/"
"the-swamp-paintball-and-airsoft","38488 Shady Oak Lane Lebanon OR 97355","https://www.google.com/maps/search/?api=1&query=38488+Shady+Oak+Lane+Lebanon+OR+97355","","541-409-0511","snfscenarios.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t3:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t3:00pm""}]","http://www.snfscenarios.com/"
"ambush-airsoft-and-paintball","91 Hill Top Dr Conestoga PA 17516","https://www.google.com/maps/search/?api=1&query=91+Hill+Top+Dr+Conestoga+PA+17516","info@ambush-paintball.com","717-989-4519","ambushadventurepark.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://ambushadventurepark.com/"
"combative-sports-pennsylvania","526 Oak Hall Road Newport PA 17074","https://www.google.com/maps/search/?api=1&query=526+Oak+Hall+Road+Newport+PA+17074","spartangaming.us@gmail.com","","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t7:00pm""}]",
"eag-combat-simulations","15 Corning Street Lock Haven PA 17745","https://www.google.com/maps/search/?api=1&query=15+Corning+Street+Lock+Haven+PA+17745","info@eaghq.com","570-660-2147","eaghq.com","[]","http://www.eaghq.com/"
"greenhills-estate","Birdsboro PA 19508","https://www.google.com/maps/search/?api=1&query=+Birdsboro+PA+19508","","","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Tuesday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Wednesday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Thursday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t9:00pm""}]",
"just-blanx","South Queen Street York PA 17403","https://www.google.com/maps/search/?api=1&query=South+Queen+Street+York+PA+17403","Justblanxxx@gmail.com","717-424-7458","Www.justblanx.com","[]","http://www.justblanx.com/"
"linglestown-paintball-and-airsoft","1150 Wenrich Street Harrisburg PA 17112","https://www.google.com/maps/search/?api=1&query=1150+Wenrich+Street+Harrisburg+PA+17112","","717-541-8323","linglestownpaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.linglestownpaintball.com/"
"mercer-airsoft-center","1915 Mercer West Middlesex Rd Mercer PA 16137","https://www.google.com/maps/search/?api=1&query=1915+Mercer+West+Middlesex+Rd+Mercer+PA+16137","mercerairsoftcenter@verizon.net","724-979-6600","mercerairsoftcenter.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:30pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""2:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:30pm""}]","http://www.mercerairsoftcenter.com/"
"outback-airsoft","Tyrone PA 16686","https://www.google.com/maps/search/?api=1&query=+Tyrone+PA+16686","wesl3645@gmail.com","814-935-8049","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]",
